"trial" "xdat" "lat" "fstCorrect" "ErrCorr" "AS" "Count" "Desc" "ld8"
"3755" 12 134 172 FALSE TRUE "AS" 2 "" "11704.20181005"
"3756" 13 132 238 TRUE FALSE "AS" 1 "" "11704.20181005"
"3757" 14 133 361 TRUE FALSE "AS" 1 "" "11704.20181005"
"3758" 15 132 144 FALSE TRUE "AS" 2 "" "11704.20181005"
"3759" 16 131 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11704.20181005"
"3760" 17 133 253 TRUE FALSE "AS" 1 "" "11704.20181005"
"3761" 18 134 290 TRUE FALSE "AS" 1 "" "11704.20181005"
"3762" 19 131 240 TRUE FALSE "AS" 1 "" "11704.20181005"
"3763" 20 131 250 TRUE FALSE "AS" 1 "" "11704.20181005"
"3764" 21 133 255 TRUE FALSE "AS" 1 "" "11704.20181005"
"3765" 22 131 255 TRUE FALSE "AS" 1 "" "11704.20181005"
"3766" 23 134 371 TRUE FALSE "AS" 1 "" "11704.20181005"
"3767" 24 133 292 TRUE FALSE "AS" 1 "" "11704.20181005"
"3768" 25 133 191 FALSE TRUE "AS" 2 "" "11704.20181005"
"3769" 26 133 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11704.20181005"
"3770" 27 134 NA FALSE FALSE "AS" -1 "average fixpos(241.950000) is off from baseline(130.500000)!" "11704.20181005"
"3771" 28 132 149 FALSE TRUE "AS" 2 "" "11704.20181005"
"3772" 29 134 218 TRUE FALSE "AS" 1 "" "11704.20181005"
"3773" 30 133 137 FALSE TRUE "AS" 2 "" "11704.20181005"
"3774" 31 132 NA FALSE FALSE "AS" -1 "moving (63.960 px/60Hz) before target onset" "11704.20181005"
"3775" 32 132 339 TRUE FALSE "AS" 1 "" "11704.20181005"
"3776" 33 134 NA FALSE FALSE "AS" -1 "moving (-Inf px/60Hz) before target onset" "11704.20181005"
"3777" 34 134 179 FALSE TRUE "AS" 2 "" "11704.20181005"
"3778" 35 133 179 FALSE TRUE "AS" 2 "" "11704.20181005"
"3779" 36 133 154 FALSE FALSE "AS" 0 "" "11704.20181005"
"3780" 37 134 346 TRUE FALSE "AS" 1 "" "11704.20181005"
"3781" 38 131 329 TRUE FALSE "AS" 1 "" "11704.20181005"
"3782" 39 132 154 FALSE TRUE "AS" 2 "" "11704.20181005"
"3783" 40 131 302 TRUE FALSE "AS" 1 "" "11704.20181005"
"3784" 41 131 304 TRUE FALSE "AS" 1 "" "11704.20181005"
"3785" 42 132 NA FALSE FALSE "AS" -1 "moving (14.000 px/60Hz) before target onset" "11704.20181005"
"3786" 43 132 213 TRUE FALSE "AS" 1 "" "11704.20181005"
"3787" 44 131 297 TRUE FALSE "AS" 1 "" "11704.20181005"
"3788" 45 131 403 TRUE FALSE "AS" 1 "" "11704.20181005"
"3789" 46 133 169 FALSE TRUE "AS" 2 "" "11704.20181005"
"3790" 47 134 248 TRUE FALSE "AS" 1 "" "11704.20181005"
"3791" 48 131 179 TRUE FALSE "AS" 1 "" "11704.20181005"
"3792" 1 131 314 TRUE FALSE "AS" 1 "" "11701.20180928"
"3793" 2 133 208 TRUE FALSE "AS" 1 "" "11701.20180928"
"3794" 3 133 206 TRUE FALSE "AS" 1 "" "11701.20180928"
"3795" 4 132 238 TRUE FALSE "AS" 1 "" "11701.20180928"
"3796" 5 133 383 TRUE FALSE "AS" 1 "" "11701.20180928"
"3797" 6 132 307 TRUE FALSE "AS" 1 "" "11701.20180928"
"3798" 7 131 258 TRUE FALSE "AS" 1 "" "11701.20180928"
"3799" 8 132 213 TRUE FALSE "AS" 1 "" "11701.20180928"
"3800" 9 131 393 TRUE FALSE "AS" 1 "" "11701.20180928"
"3801" 10 133 221 TRUE FALSE "AS" 1 "" "11701.20180928"
"3802" 11 134 189 FALSE TRUE "AS" 2 "" "11701.20180928"
"3803" 12 134 240 TRUE FALSE "AS" 1 "" "11701.20180928"
"3804" 13 134 176 TRUE FALSE "AS" 1 "" "11701.20180928"
"3805" 14 132 189 TRUE FALSE "AS" 1 "" "11701.20180928"
"3806" 15 131 309 TRUE FALSE "AS" 1 "" "11701.20180928"
"3807" 16 134 174 TRUE FALSE "AS" 1 "" "11701.20180928"
"3808" 17 133 221 TRUE FALSE "AS" 1 "" "11701.20180928"
"3809" 18 132 218 TRUE FALSE "AS" 1 "" "11701.20180928"
"3810" 19 132 287 TRUE FALSE "AS" 1 "" "11701.20180928"
"3811" 20 132 206 TRUE FALSE "AS" 1 "" "11701.20180928"
"3812" 21 133 245 TRUE FALSE "AS" 1 "" "11701.20180928"
"3813" 22 132 199 TRUE FALSE "AS" 1 "" "11701.20180928"
"3814" 23 132 206 TRUE FALSE "AS" 1 "" "11701.20180928"
"3815" 24 133 265 TRUE FALSE "AS" 1 "" "11701.20180928"
"3816" 25 131 234 TRUE FALSE "AS" 1 "" "11701.20180928"
"3817" 26 132 294 TRUE FALSE "AS" 1 "" "11701.20180928"
"3818" 27 131 260 TRUE FALSE "AS" 1 "" "11701.20180928"
"3819" 28 132 250 TRUE FALSE "AS" 1 "" "11701.20180928"
"3820" 29 131 226 TRUE FALSE "AS" 1 "" "11701.20180928"
"3821" 30 134 213 TRUE FALSE "AS" 1 "" "11701.20180928"
"3822" 31 134 186 TRUE FALSE "AS" 1 "" "11701.20180928"
"3823" 32 131 NA FALSE FALSE "AS" -1 "average fixpos(66.800000) is off from baseline(130.500000)!" "11701.20180928"
"3824" 33 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11701.20180928"
"3825" 34 133 187 TRUE FALSE "AS" 1 "" "11701.20180928"
"3826" 35 133 169 FALSE TRUE "AS" 2 "" "11701.20180928"
"3827" 36 134 218 TRUE FALSE "AS" 1 "" "11701.20180928"
"3828" 37 131 287 TRUE FALSE "AS" 1 "" "11701.20180928"
"3829" 38 134 309 TRUE FALSE "AS" 1 "" "11701.20180928"
"3830" 39 133 194 TRUE FALSE "AS" 1 "" "11701.20180928"
"3831" 40 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11701.20180928"
"3832" 41 134 235 TRUE FALSE "AS" 1 "" "11701.20180928"
"3833" 42 131 260 TRUE FALSE "AS" 1 "" "11701.20180928"
"3834" 43 132 349 TRUE FALSE "AS" 1 "" "11701.20180928"
"3835" 44 131 221 TRUE FALSE "AS" 1 "" "11701.20180928"
"3836" 45 133 186 TRUE FALSE "AS" 1 "" "11701.20180928"
"3837" 46 131 248 TRUE FALSE "AS" 1 "" "11701.20180928"
"3838" 47 133 216 TRUE FALSE "AS" 1 "" "11701.20180928"
"3839" 48 134 267 TRUE FALSE "AS" 1 "" "11701.20180928"
"3840" 1 134 308 FALSE TRUE "AS" 2 "" "11707.20181017"
"3841" 2 132 439 TRUE FALSE "AS" 1 "" "11707.20181017"
"3842" 3 133 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11707.20181017"
"3843" 4 133 444 TRUE FALSE "AS" 1 "" "11707.20181017"
"3844" 5 133 262 TRUE FALSE "AS" 1 "" "11707.20181017"
"3845" 6 132 299 TRUE FALSE "AS" 1 "" "11707.20181017"
"3846" 7 132 216 FALSE TRUE "AS" 2 "" "11707.20181017"
"3847" 8 133 203 FALSE TRUE "AS" 2 "" "11707.20181017"
"3848" 9 134 260 TRUE FALSE "AS" 1 "" "11707.20181017"
"3849" 10 134 568 TRUE FALSE "AS" 1 "" "11707.20181017"
"3850" 11 134 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11707.20181017"
"3851" 12 132 221 FALSE TRUE "AS" 2 "" "11707.20181017"
"3852" 13 131 294 TRUE FALSE "AS" 1 "" "11707.20181017"
"3853" 14 133 199 TRUE FALSE "AS" 1 "" "11707.20181017"
"3854" 15 133 238 TRUE FALSE "AS" 1 "" "11707.20181017"
"3855" 16 131 191 FALSE TRUE "AS" 2 "" "11707.20181017"
"3856" 17 134 361 TRUE FALSE "AS" 1 "" "11707.20181017"
"3857" 18 131 363 TRUE FALSE "AS" 1 "" "11707.20181017"
"3858" 19 134 225 TRUE FALSE "AS" 1 "" "11707.20181017"
"3859" 20 134 265 TRUE FALSE "AS" 1 "" "11707.20181017"
"3860" 21 133 266 TRUE FALSE "AS" 1 "" "11707.20181017"
"3861" 22 132 240 TRUE FALSE "AS" 1 "" "11707.20181017"
"3862" 23 134 205 TRUE FALSE "AS" 1 "" "11707.20181017"
"3863" 24 133 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11707.20181017"
"3864" 25 131 188 FALSE TRUE "AS" 2 "" "11707.20181017"
"3865" 26 133 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11707.20181017"
"3866" 27 131 258 TRUE FALSE "AS" 1 "" "11707.20181017"
"3867" 28 133 NA FALSE FALSE "AS" -1 "moving (7.091 px/60Hz) before target onset" "11707.20181017"
"3868" 29 132 221 TRUE FALSE "AS" 1 "" "11707.20181017"
"3869" 30 134 262 TRUE FALSE "AS" 1 "" "11707.20181017"
"3870" 31 132 226 TRUE FALSE "AS" 1 "" "11707.20181017"
"3871" 32 131 294 TRUE FALSE "AS" 1 "" "11707.20181017"
"3872" 33 134 200 TRUE FALSE "AS" 1 "" "11707.20181017"
"3873" 34 131 393 TRUE FALSE "AS" 1 "" "11707.20181017"
"3874" 35 131 341 TRUE FALSE "AS" 1 "" "11707.20181017"
"3875" 36 132 270 TRUE FALSE "AS" 1 "" "11707.20181017"
"3876" 37 131 282 TRUE FALSE "AS" 1 "" "11707.20181017"
"3877" 38 131 361 TRUE FALSE "AS" 1 "" "11707.20181017"
"3878" 39 132 366 TRUE FALSE "AS" 1 "" "11707.20181017"
"3879" 40 134 308 TRUE FALSE "AS" 1 "" "11707.20181017"
"3880" 41 132 243 FALSE TRUE "AS" 2 "" "11707.20181017"
"3881" 42 132 290 TRUE FALSE "AS" 1 "" "11707.20181017"
"3882" 43 133 309 TRUE FALSE "AS" 1 "" "11707.20181017"
"3883" 44 131 258 TRUE FALSE "AS" 1 "" "11707.20181017"
"3884" 45 131 336 TRUE FALSE "AS" 1 "" "11707.20181017"
"3885" 46 133 353 TRUE FALSE "AS" 1 "" "11707.20181017"
"3886" 47 132 449 TRUE FALSE "AS" 1 "" "11707.20181017"
"3887" 48 134 361 TRUE FALSE "AS" 1 "" "11707.20181017"
"3888" 1 134 292 FALSE FALSE "AS" 0 "" "11694.20180914"
"3889" 2 134 614 TRUE FALSE "AS" 1 "" "11694.20180914"
"3890" 3 133 326 TRUE FALSE "AS" 1 "" "11694.20180914"
"3891" 4 134 562 TRUE FALSE "AS" 1 "" "11694.20180914"
"3892" 5 131 594 TRUE FALSE "AS" 1 "" "11694.20180914"
"3893" 6 132 362 TRUE FALSE "AS" 1 "" "11694.20180914"
"3894" 7 132 361 TRUE FALSE "AS" 1 "" "11694.20180914"
"3895" 8 132 496 TRUE FALSE "AS" 1 "" "11694.20180914"
"3896" 9 133 582 TRUE FALSE "AS" 1 "" "11694.20180914"
"3897" 10 134 511 TRUE FALSE "AS" 1 "" "11694.20180914"
"3898" 11 131 437 TRUE FALSE "AS" 1 "" "11694.20180914"
"3899" 12 134 540 TRUE FALSE "AS" 1 "" "11694.20180914"
"3900" 13 134 416 TRUE FALSE "AS" 1 "" "11694.20180914"
"3901" 14 131 167 FALSE TRUE "AS" 2 "" "11694.20180914"
"3902" 15 133 NA FALSE FALSE "AS" -1 "moving (7.905 px/60Hz) before target onset" "11694.20180914"
"3903" 16 133 345 TRUE FALSE "AS" 1 "" "11694.20180914"
"3904" 17 132 329 TRUE FALSE "AS" 1 "" "11694.20180914"
"3905" 18 134 521 TRUE FALSE "AS" 1 "" "11694.20180914"
"3906" 19 131 462 TRUE FALSE "AS" 1 "" "11694.20180914"
"3907" 20 133 280 TRUE FALSE "AS" 1 "" "11694.20180914"
"3908" 21 133 415 TRUE FALSE "AS" 1 "" "11694.20180914"
"3909" 22 131 403 TRUE FALSE "AS" 1 "" "11694.20180914"
"3910" 23 133 331 TRUE FALSE "AS" 1 "" "11694.20180914"
"3911" 24 133 442 TRUE FALSE "AS" 1 "" "11694.20180914"
"3912" 25 131 83 FALSE TRUE "AS" 2 "" "11694.20180914"
"3913" 26 132 138 FALSE TRUE "AS" 2 "" "11694.20180914"
"3914" 27 131 373 TRUE FALSE "AS" 1 "" "11694.20180914"
"3915" 28 132 275 TRUE FALSE "AS" 1 "" "11694.20180914"
"3916" 29 133 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11694.20180914"
"3917" 30 131 459 TRUE FALSE "AS" 1 "" "11694.20180914"
"3918" 31 131 366 TRUE FALSE "AS" 1 "" "11694.20180914"
"3919" 32 134 395 TRUE FALSE "AS" 1 "" "11694.20180914"
"3920" 33 132 356 TRUE FALSE "AS" 1 "" "11694.20180914"
"3921" 34 132 147 FALSE TRUE "AS" 2 "" "11694.20180914"
"3922" 35 134 152 FALSE TRUE "AS" 2 "" "11694.20180914"
"3923" 36 134 302 TRUE FALSE "AS" 1 "" "11694.20180914"
"3924" 37 133 267 TRUE FALSE "AS" 1 "" "11694.20180914"
"3925" 38 132 405 TRUE FALSE "AS" 1 "" "11694.20180914"
"3926" 39 133 356 TRUE FALSE "AS" 1 "" "11694.20180914"
"3927" 40 134 509 TRUE FALSE "AS" 1 "" "11694.20180914"
"3928" 41 134 304 TRUE FALSE "AS" 1 "" "11694.20180914"
"3929" 42 132 113 FALSE TRUE "AS" 2 "" "11694.20180914"
"3930" 43 131 403 TRUE FALSE "AS" 1 "" "11694.20180914"
"3931" 44 131 444 TRUE FALSE "AS" 1 "" "11694.20180914"
"3932" 45 133 302 TRUE FALSE "AS" 1 "" "11694.20180914"
"3933" 46 132 336 TRUE FALSE "AS" 1 "" "11694.20180914"
"3934" 47 131 449 TRUE FALSE "AS" 1 "" "11694.20180914"
"3935" 48 132 255 TRUE FALSE "AS" 1 "" "11694.20180914"
"3936" 1 133 383 TRUE FALSE "AS" 1 "" "11700.20180926"
"3937" 2 133 294 TRUE FALSE "AS" 1 "" "11700.20180926"
"3938" 3 132 290 TRUE FALSE "AS" 1 "" "11700.20180926"
"3939" 4 133 464 TRUE FALSE "AS" 1 "" "11700.20180926"
"3940" 5 132 228 FALSE TRUE "AS" 2 "" "11700.20180926"
"3941" 6 132 393 TRUE FALSE "AS" 1 "" "11700.20180926"
"3942" 7 134 410 TRUE FALSE "AS" 1 "" "11700.20180926"
"3943" 8 133 285 TRUE FALSE "AS" 1 "" "11700.20180926"
"3944" 9 133 371 TRUE FALSE "AS" 1 "" "11700.20180926"
"3945" 10 131 339 TRUE FALSE "AS" 1 "" "11700.20180926"
"3946" 11 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11700.20180926"
"3947" 12 131 373 TRUE FALSE "AS" 1 "" "11700.20180926"
"3948" 13 133 382 TRUE FALSE "AS" 1 "" "11700.20180926"
"3949" 14 131 312 TRUE FALSE "AS" 1 "" "11700.20180926"
"3950" 15 133 331 TRUE FALSE "AS" 1 "" "11700.20180926"
"3951" 16 134 560 TRUE FALSE "AS" 1 "" "11700.20180926"
"3952" 17 131 366 TRUE FALSE "AS" 1 "" "11700.20180926"
"3953" 18 131 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11700.20180926"
"3954" 19 134 329 TRUE FALSE "AS" 1 "" "11700.20180926"
"3955" 20 132 326 TRUE FALSE "AS" 1 "" "11700.20180926"
"3956" 21 131 422 TRUE FALSE "AS" 1 "" "11700.20180926"
"3957" 22 131 245 TRUE FALSE "AS" 1 "" "11700.20180926"
"3958" 23 132 410 TRUE FALSE "AS" 1 "" "11700.20180926"
"3959" 24 132 213 TRUE FALSE "AS" 1 "" "11700.20180926"
"3960" 25 133 328 TRUE FALSE "AS" 1 "" "11700.20180926"
"3961" 26 132 339 TRUE FALSE "AS" 1 "" "11700.20180926"
"3962" 27 134 345 TRUE FALSE "AS" 1 "" "11700.20180926"
"3963" 28 134 294 TRUE FALSE "AS" 1 "" "11700.20180926"
"3964" 29 134 548 TRUE FALSE "AS" 1 "" "11700.20180926"
"3965" 30 131 312 TRUE FALSE "AS" 1 "" "11700.20180926"
"3966" 31 132 267 TRUE FALSE "AS" 1 "" "11700.20180926"
"3967" 32 134 292 TRUE FALSE "AS" 1 "" "11700.20180926"
"3968" 33 132 442 TRUE FALSE "AS" 1 "" "11700.20180926"
"3969" 34 134 290 FALSE TRUE "AS" 2 "" "11700.20180926"
"3970" 35 134 319 TRUE FALSE "AS" 1 "" "11700.20180926"
"3971" 36 133 329 TRUE FALSE "AS" 1 "" "11700.20180926"
"3972" 37 134 390 TRUE FALSE "AS" 1 "" "11700.20180926"
"3973" 38 133 280 TRUE FALSE "AS" 1 "" "11700.20180926"
"3974" 39 131 410 TRUE FALSE "AS" 1 "" "11700.20180926"
"3975" 40 133 349 TRUE FALSE "AS" 1 "" "11700.20180926"
"3976" 41 133 267 TRUE FALSE "AS" 1 "" "11700.20180926"
"3977" 42 132 376 TRUE FALSE "AS" 1 "" "11700.20180926"
"3978" 43 132 334 TRUE FALSE "AS" 1 "" "11700.20180926"
"3979" 44 134 312 TRUE FALSE "AS" 1 "" "11700.20180926"
"3980" 45 131 358 TRUE FALSE "AS" 1 "" "11700.20180926"
"3981" 46 131 379 TRUE FALSE "AS" 1 "" "11700.20180926"
"3982" 47 132 334 TRUE FALSE "AS" 1 "" "11700.20180926"
"3983" 48 131 331 TRUE FALSE "AS" 1 "" "11700.20180926"
"3984" 1 134 341 TRUE FALSE "AS" 1 "" "11702.20181002"
"3985" 2 131 220 TRUE FALSE "AS" 1 "" "11702.20181002"
"3986" 3 134 NA FALSE FALSE "AS" -1 "moving (4.105 px/60Hz) before target onset" "11702.20181002"
"3987" 4 132 299 TRUE FALSE "AS" 1 "" "11702.20181002"
"3988" 5 134 211 TRUE FALSE "AS" 1 "" "11702.20181002"
"3989" 6 134 194 TRUE FALSE "AS" 1 "" "11702.20181002"
"3990" 7 131 299 TRUE FALSE "AS" 1 "" "11702.20181002"
"3991" 8 134 201 TRUE FALSE "AS" 1 "" "11702.20181002"
"3992" 9 131 279 TRUE FALSE "AS" 1 "" "11702.20181002"
"3993" 10 133 253 FALSE TRUE "AS" 2 "" "11702.20181002"
"3994" 11 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11702.20181002"
"3995" 12 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11702.20181002"
"3996" 13 131 287 TRUE FALSE "AS" 1 "" "11702.20181002"
"3997" 14 133 147 FALSE TRUE "AS" 2 "" "11702.20181002"
"3998" 15 131 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11702.20181002"
"3999" 16 132 248 TRUE FALSE "AS" 1 "" "11702.20181002"
"4000" 17 133 433 TRUE FALSE "AS" 1 "" "11702.20181002"
"4001" 18 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11702.20181002"
"4002" 19 133 NA FALSE FALSE "AS" -1 "average fixpos(48.562500) is off from baseline(130.500000)!" "11702.20181002"
"4003" 20 132 275 TRUE FALSE "AS" 1 "" "11702.20181002"
"4004" 21 134 138 TRUE FALSE "AS" 1 "" "11702.20181002"
"4005" 22 133 194 TRUE FALSE "AS" 1 "" "11702.20181002"
"4006" 23 134 376 TRUE FALSE "AS" 1 "" "11702.20181002"
"4007" 24 133 173 TRUE FALSE "AS" 1 "" "11702.20181002"
"4008" 25 131 301 TRUE FALSE "AS" 1 "" "11702.20181002"
"4009" 26 132 312 TRUE FALSE "AS" 1 "" "11702.20181002"
"4010" 27 133 339 TRUE FALSE "AS" 1 "" "11702.20181002"
"4011" 28 134 353 TRUE FALSE "AS" 1 "" "11702.20181002"
"4012" 29 132 195 TRUE FALSE "AS" 1 "" "11702.20181002"
"4013" 30 132 NA FALSE FALSE "AS" -1 "no data left after removing blinks" "11702.20181002"
"4014" 31 132 338 TRUE FALSE "AS" 1 "" "11702.20181002"
"4015" 32 131 212 TRUE FALSE "AS" 1 "" "11702.20181002"
"4016" 33 133 189 TRUE FALSE "AS" 1 "" "11702.20181002"
"4017" 34 133 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11702.20181002"
"4018" 35 132 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11702.20181002"
"4019" 36 133 722 TRUE FALSE "AS" 1 "" "11702.20181002"
"4020" 37 132 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11702.20181002"
"4021" 38 131 437 TRUE FALSE "AS" 1 "" "11702.20181002"
"4022" 39 134 405 TRUE FALSE "AS" 1 "" "11702.20181002"
"4023" 40 134 297 TRUE FALSE "AS" 1 "" "11702.20181002"
"4024" 41 131 218 TRUE FALSE "AS" 1 "" "11702.20181002"
"4025" 42 133 199 TRUE FALSE "AS" 1 "" "11702.20181002"
"4026" 43 131 292 TRUE FALSE "AS" 1 "" "11702.20181002"
"4027" 44 131 246 TRUE FALSE "AS" 1 "" "11702.20181002"
"4028" 45 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11702.20181002"
"4029" 46 131 221 TRUE FALSE "AS" 1 "" "11702.20181002"
"4030" 1 131 518 FALSE FALSE "AS" 0 "" "11735.20181207"
"4031" 2 133 NA FALSE FALSE "AS" -1 "moving (25.157 px/60Hz) before target onset" "11735.20181207"
"4032" 3 134 486 TRUE FALSE "AS" 1 "" "11735.20181207"
"4033" 4 131 314 TRUE FALSE "AS" 1 "" "11735.20181207"
"4034" 5 133 449 TRUE FALSE "AS" 1 "" "11735.20181207"
"4035" 6 133 147 FALSE TRUE "AS" 2 "" "11735.20181207"
"4036" 7 132 176 FALSE TRUE "AS" 2 "" "11735.20181207"
"4037" 8 133 154 FALSE TRUE "AS" 2 "" "11735.20181207"
"4038" 9 132 304 TRUE FALSE "AS" 1 "" "11735.20181207"
"4039" 10 131 383 TRUE FALSE "AS" 1 "" "11735.20181207"
"4040" 11 132 444 TRUE FALSE "AS" 1 "" "11735.20181207"
"4041" 12 132 162 FALSE TRUE "AS" 2 "" "11735.20181207"
"4042" 13 134 351 TRUE FALSE "AS" 1 "" "11735.20181207"
"4043" 14 132 322 TRUE FALSE "AS" 1 "" "11735.20181207"
"4044" 15 134 199 FALSE TRUE "AS" 2 "" "11735.20181207"
"4045" 16 131 299 TRUE FALSE "AS" 1 "" "11735.20181207"
"4046" 17 134 322 FALSE TRUE "AS" 2 "" "11735.20181207"
"4047" 18 133 403 TRUE FALSE "AS" 1 "" "11735.20181207"
"4048" 19 134 471 TRUE FALSE "AS" 1 "" "11735.20181207"
"4049" 20 134 688 TRUE FALSE "AS" 1 "" "11735.20181207"
"4050" 21 132 199 FALSE TRUE "AS" 2 "" "11735.20181207"
"4051" 22 133 339 TRUE FALSE "AS" 1 "" "11735.20181207"
"4052" 23 133 577 TRUE FALSE "AS" 1 "" "11735.20181207"
"4053" 24 132 196 FALSE TRUE "AS" 2 "" "11735.20181207"
"4054" 25 132 309 TRUE FALSE "AS" 1 "" "11735.20181207"
"4055" 26 134 322 TRUE FALSE "AS" 1 "" "11735.20181207"
"4056" 27 134 371 FALSE TRUE "AS" 2 "" "11735.20181207"
"4057" 28 133 400 TRUE FALSE "AS" 1 "" "11735.20181207"
"4058" 29 133 275 TRUE FALSE "AS" 1 "" "11735.20181207"
"4059" 30 131 378 TRUE FALSE "AS" 1 "" "11735.20181207"
"4060" 31 131 739 TRUE FALSE "AS" 1 "" "11735.20181207"
"4061" 32 132 137 FALSE TRUE "AS" 2 "" "11735.20181207"
"4062" 33 134 349 TRUE FALSE "AS" 1 "" "11735.20181207"
"4063" 34 132 260 TRUE FALSE "AS" 1 "" "11735.20181207"
"4064" 35 131 344 TRUE FALSE "AS" 1 "" "11735.20181207"
"4065" 36 131 309 TRUE FALSE "AS" 1 "" "11735.20181207"
"4066" 37 133 425 TRUE FALSE "AS" 1 "" "11735.20181207"
"4067" 38 133 329 TRUE FALSE "AS" 1 "" "11735.20181207"
"4068" 39 132 304 TRUE FALSE "AS" 1 "" "11735.20181207"
"4069" 40 131 324 TRUE FALSE "AS" 1 "" "11735.20181207"
"4070" 41 131 722 FALSE FALSE "AS" 0 "" "11735.20181207"
"4071" 42 134 113 FALSE TRUE "AS" 2 "" "11735.20181207"
"4072" 43 133 208 TRUE FALSE "AS" 1 "" "11735.20181207"
"4073" 44 131 385 TRUE FALSE "AS" 1 "" "11735.20181207"
"4074" 45 132 317 TRUE FALSE "AS" 1 "" "11735.20181207"
"4075" 46 134 540 TRUE FALSE "AS" 1 "" "11735.20181207"
"4076" 47 131 393 TRUE FALSE "AS" 1 "" "11735.20181207"
"4077" 48 134 334 TRUE FALSE "AS" 1 "" "11735.20181207"
"4078" 1 134 NA FALSE FALSE "AS" -1 "average fixpos(52.450000) is off from baseline(130.500000)!" "11710.20181023"
"4079" 2 131 NA FALSE FALSE "AS" -1 "average fixpos(75.975000) is off from baseline(130.500000)!" "11710.20181023"
"4080" 3 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4081" 4 134 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11710.20181023"
"4082" 5 134 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11710.20181023"
"4083" 6 132 NA FALSE FALSE "AS" -1 "average fixpos(NaN) is off from baseline(130.500000)!" "11710.20181023"
"4084" 7 134 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11710.20181023"
"4085" 8 134 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11710.20181023"
"4086" 9 131 248 TRUE FALSE "AS" 1 "" "11710.20181023"
"4087" 10 132 282 TRUE FALSE "AS" 1 "" "11710.20181023"
"4088" 11 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4089" 12 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4090" 13 133 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11710.20181023"
"4091" 14 132 NA FALSE FALSE "AS" -1 "average fixpos(17.100000) is off from baseline(130.500000)!" "11710.20181023"
"4092" 15 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4093" 16 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4094" 17 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4095" 18 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4096" 19 132 NA FALSE FALSE "AS" -1 "average fixpos(46.562500) is off from baseline(130.500000)!" "11710.20181023"
"4097" 20 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4098" 21 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4099" 22 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4100" 23 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4101" 24 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4102" 25 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4103" 26 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4104" 27 131 NA FALSE FALSE "AS" -1 "average fixpos(NaN) is off from baseline(130.500000)!" "11710.20181023"
"4105" 28 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4106" 29 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4107" 30 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4108" 31 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4109" 32 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4110" 33 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
"4111" 34 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11710.20181023"
